cjk-char-ea-4E00	WenQuanYiZenHei
cjk-char-none-4E00	WenQuanYiZenHei
cjk-char-swiss-4E00	WenQuanYiZenHei
cjk-hint-eaonly-2610	FreeSerif
cjk-hint-none-2610	FreeSerif
cjk-hint-none-2713	FreeSerif
cjk-hint-roman-2610	FreeSerif
cjk-hint-swiss-2610	FreeSerif
cjk-nohint-2610	FreeSerif
ctl-cs-none-05D0	FreeSerif
ctl-cs-none-0627	FreeSerif
ctl-cs-none-0E01	FreeSerif
ctl-cs-roman-05D0	FreeSerif
ctl-cs-swiss-05D0	FreeSerif
ctl-cs-swiss-0E01	FreeSerif
ctl-hint-none-2610	FreeSerif
ctl-hint-swiss-2610	FreeSerif
ctl-nocs-none-05D0	FreeSerif
ctl-nocs-none-0627	FreeSerif
ctl-nocs-none-0E01	FreeSerif
west-none-2610	FreeSerif
west-none-2713	FreeSerif
west-roman-2610	FreeSerif
west-swiss-2610	FreeSerif
west-swiss-2713	FreeSerif
